year,month,time,ts,m,temperature
1964,7,1964-7-15 00:00:00,1964.5416666666667,jul,18.1
1964,8,1964-8-15 00:00:00,1964.625,aug,15.9
1964,9,1964-9-15 00:00:00,1964.7083333333333,sep,13.6
1964,10,1964-10-15 00:00:00,1964.7916666666667,oct,7.1
1964,11,1964-11-15 00:00:00,1964.875,nov,4.9
1964,12,1964-12-15 00:00:00,1964.9583333333333,dec,0.4
1965,1,1965-1-15 00:00:00,1965.0416666666667,jan,1.2
1965,2,1965-2-15 00:00:00,1965.125,feb,-1.8
1965,3,1965-3-15 00:00:00,1965.2083333333333,mar,2.3
1965,4,1965-4-15 00:00:00,1965.2916666666667,apr,6.7
1965,5,1965-5-15 00:00:00,1965.375,may,11.2
1965,6,1965-6-15 00:00:00,1965.4583333333333,jun,15.5
1965,7,1965-7-15 00:00:00,1965.5416666666667,jul,15
1965,8,1965-8-15 00:00:00,1965.625,aug,14.9
1965,9,1965-9-15 00:00:00,1965.7083333333333,sep,12.7
1965,10,1965-10-15 00:00:00,1965.7916666666667,oct,8.1
1965,11,1965-11-15 00:00:00,1965.875,nov,1.3
1965,12,1965-12-15 00:00:00,1965.9583333333333,dec,2.6
1966,1,1966-1-15 00:00:00,1966.0416666666667,jan,-2.7
1966,2,1966-2-15 00:00:00,1966.125,feb,3.5
1966,3,1966-3-15 00:00:00,1966.2083333333333,mar,3.3
1966,4,1966-4-15 00:00:00,1966.2916666666667,apr,8.6
1966,5,1966-5-15 00:00:00,1966.375,may,13
1966,6,1966-6-15 00:00:00,1966.4583333333333,jun,16.9
1966,7,1966-7-15 00:00:00,1966.5416666666667,jul,15.6
1966,8,1966-8-15 00:00:00,1966.625,aug,15.5
1966,9,1966-9-15 00:00:00,1966.7083333333333,sep,13.2
1966,10,1966-10-15 00:00:00,1966.7916666666667,oct,11.1
1966,11,1966-11-15 00:00:00,1966.875,nov,2.2
1966,12,1966-12-15 00:00:00,1966.9583333333333,dec,2
1967,1,1967-1-15 00:00:00,1967.0416666666667,jan,0.7
1967,2,1967-2-15 00:00:00,1967.125,feb,2.8
1967,3,1967-3-15 00:00:00,1967.2083333333333,mar,5.4
1967,4,1967-4-15 00:00:00,1967.2916666666667,apr,6.5
1967,5,1967-5-15 00:00:00,1967.375,may,12.5
1967,6,1967-6-15 00:00:00,1967.4583333333333,jun,14.7
1967,7,1967-7-15 00:00:00,1967.5416666666667,jul,18.6
1967,8,1967-8-15 00:00:00,1967.625,aug,16.4
1967,9,1967-9-15 00:00:00,1967.7083333333333,sep,13.8
1967,10,1967-10-15 00:00:00,1967.7916666666667,oct,11.1
1967,11,1967-11-15 00:00:00,1967.875,nov,3.8
1967,12,1967-12-15 00:00:00,1967.9583333333333,dec,0.4
1968,1,1968-1-15 00:00:00,1968.0416666666667,jan,-1.1
1968,2,1968-2-15 00:00:00,1968.125,feb,0.7
1968,3,1968-3-15 00:00:00,1968.2083333333333,mar,4.4
1968,4,1968-4-15 00:00:00,1968.2916666666667,apr,9
1968,5,1968-5-15 00:00:00,1968.375,may,10.9
1968,6,1968-6-15 00:00:00,1968.4583333333333,jun,16
1968,7,1968-7-15 00:00:00,1968.5416666666667,jul,16.2
1968,8,1968-8-15 00:00:00,1968.625,aug,16.4
1968,9,1968-9-15 00:00:00,1968.7083333333333,sep,13.4
1968,10,1968-10-15 00:00:00,1968.7916666666667,oct,10.2
1968,11,1968-11-15 00:00:00,1968.875,nov,3.7
1968,12,1968-12-15 00:00:00,1968.9583333333333,dec,-2
1969,1,1969-1-15 00:00:00,1969.0416666666667,jan,0.4
1969,2,1969-2-15 00:00:00,1969.125,feb,-2.1
1969,3,1969-3-15 00:00:00,1969.2083333333333,mar,0.9
1969,4,1969-4-15 00:00:00,1969.2916666666667,apr,7
1969,5,1969-5-15 00:00:00,1969.375,may,12.9
1969,6,1969-6-15 00:00:00,1969.4583333333333,jun,14.8
1969,7,1969-7-15 00:00:00,1969.5416666666667,jul,18.4
1969,8,1969-8-15 00:00:00,1969.625,aug,16.5
1969,9,1969-9-15 00:00:00,1969.7083333333333,sep,13.8
1969,10,1969-10-15 00:00:00,1969.7916666666667,oct,10
1969,11,1969-11-15 00:00:00,1969.875,nov,5.1
1969,12,1969-12-15 00:00:00,1969.9583333333333,dec,-4.7
1970,1,1970-1-15 00:00:00,1970.0416666666667,jan,-2.6
1970,2,1970-2-15 00:00:00,1970.125,feb,-1.1
1970,3,1970-3-15 00:00:00,1970.2083333333333,mar,1.2
1970,4,1970-4-15 00:00:00,1970.2916666666667,apr,5.3
1970,5,1970-5-15 00:00:00,1970.375,may,11.4
1970,6,1970-6-15 00:00:00,1970.4583333333333,jun,17.2
1970,7,1970-7-15 00:00:00,1970.5416666666667,jul,16.1
1970,8,1970-8-15 00:00:00,1970.625,aug,16.8
1970,9,1970-9-15 00:00:00,1970.7083333333333,sep,13.2
1970,10,1970-10-15 00:00:00,1970.7916666666667,oct,8.9
1970,11,1970-11-15 00:00:00,1970.875,nov,5.8
1970,12,1970-12-15 00:00:00,1970.9583333333333,dec,0.5
1971,1,1971-1-15 00:00:00,1971.0416666666667,jan,-1.1
1971,2,1971-2-15 00:00:00,1971.125,feb,1.4
1971,3,1971-3-15 00:00:00,1971.2083333333333,mar,1
1971,4,1971-4-15 00:00:00,1971.2916666666667,apr,8.2
1971,5,1971-5-15 00:00:00,1971.375,may,14
1971,6,1971-6-15 00:00:00,1971.4583333333333,jun,13.9
1971,7,1971-7-15 00:00:00,1971.5416666666667,jul,18
1971,8,1971-8-15 00:00:00,1971.625,aug,17.8
1971,9,1971-9-15 00:00:00,1971.7083333333333,sep,12
1971,10,1971-10-15 00:00:00,1971.7916666666667,oct,8.8
1971,11,1971-11-15 00:00:00,1971.875,nov,3.5
1971,12,1971-12-15 00:00:00,1971.9583333333333,dec,3.6
1972,1,1972-1-15 00:00:00,1972.0416666666667,jan,-2.3
1972,2,1972-2-15 00:00:00,1972.125,feb,1.9
1972,3,1972-3-15 00:00:00,1972.2083333333333,mar,5.3
1972,4,1972-4-15 00:00:00,1972.2916666666667,apr,7.2
1972,5,1972-5-15 00:00:00,1972.375,may,11.3
1972,6,1972-6-15 00:00:00,1972.4583333333333,jun,14.4
1972,7,1972-7-15 00:00:00,1972.5416666666667,jul,17.7
1972,8,1972-8-15 00:00:00,1972.625,aug,15.7
1972,9,1972-9-15 00:00:00,1972.7083333333333,sep,10.7
1972,10,1972-10-15 00:00:00,1972.7916666666667,oct,6.8
1972,11,1972-11-15 00:00:00,1972.875,nov,4.3
1972,12,1972-12-15 00:00:00,1972.9583333333333,dec,0.8
1973,1,1973-1-15 00:00:00,1973.0416666666667,jan,0
1973,2,1973-2-15 00:00:00,1973.125,feb,1
1973,3,1973-3-15 00:00:00,1973.2083333333333,mar,3.9
1973,4,1973-4-15 00:00:00,1973.2916666666667,apr,5.1
1973,5,1973-5-15 00:00:00,1973.375,may,12.5
1973,6,1973-6-15 00:00:00,1973.4583333333333,jun,16.1
1973,7,1973-7-15 00:00:00,1973.5416666666667,jul,17.2
1973,8,1973-8-15 00:00:00,1973.625,aug,17.7
1973,9,1973-9-15 00:00:00,1973.7083333333333,sep,14.1
1973,10,1973-10-15 00:00:00,1973.7916666666667,oct,7.3
1973,11,1973-11-15 00:00:00,1973.875,nov,3.3
1973,12,1973-12-15 00:00:00,1973.9583333333333,dec,0.2
1974,1,1974-1-15 00:00:00,1974.0416666666667,jan,3.3
1974,2,1974-2-15 00:00:00,1974.125,feb,3.2
1974,3,1974-3-15 00:00:00,1974.2083333333333,mar,5.6
1974,4,1974-4-15 00:00:00,1974.2916666666667,apr,7.9
1974,5,1974-5-15 00:00:00,1974.375,may,11
1974,6,1974-6-15 00:00:00,1974.4583333333333,jun,14.1
1974,7,1974-7-15 00:00:00,1974.5416666666667,jul,15.3
1974,8,1974-8-15 00:00:00,1974.625,aug,17.1
1974,9,1974-9-15 00:00:00,1974.7083333333333,sep,13.2
1974,10,1974-10-15 00:00:00,1974.7916666666667,oct,5.5
1974,11,1974-11-15 00:00:00,1974.875,nov,4.9
1974,12,1974-12-15 00:00:00,1974.9583333333333,dec,4.8
1975,1,1975-1-15 00:00:00,1975.0416666666667,jan,4.5
1975,2,1975-2-15 00:00:00,1975.125,feb,1.4
1975,3,1975-3-15 00:00:00,1975.2083333333333,mar,3.6
1975,4,1975-4-15 00:00:00,1975.2916666666667,apr,6.8
1975,5,1975-5-15 00:00:00,1975.375,may,11.8
1975,6,1975-6-15 00:00:00,1975.4583333333333,jun,14.7
1975,7,1975-7-15 00:00:00,1975.5416666666667,jul,18.2
1975,8,1975-8-15 00:00:00,1975.625,aug,18.8
1975,9,1975-9-15 00:00:00,1975.7083333333333,sep,15.5
1975,10,1975-10-15 00:00:00,1975.7916666666667,oct,7.5
1975,11,1975-11-15 00:00:00,1975.875,nov,3.1
1975,12,1975-12-15 00:00:00,1975.9583333333333,dec,1.2
1976,1,1976-1-15 00:00:00,1976.0416666666667,jan,1.2
1976,2,1976-2-15 00:00:00,1976.125,feb,0.5
1976,3,1976-3-15 00:00:00,1976.2083333333333,mar,1.3
1976,4,1976-4-15 00:00:00,1976.2916666666667,apr,6.9
1976,5,1976-5-15 00:00:00,1976.375,may,12.8
1976,6,1976-6-15 00:00:00,1976.4583333333333,jun,17.4
1976,7,1976-7-15 00:00:00,1976.5416666666667,jul,19.3
1976,8,1976-8-15 00:00:00,1976.625,aug,16.2
1976,9,1976-9-15 00:00:00,1976.7083333333333,sep,12.7
1976,10,1976-10-15 00:00:00,1976.7916666666667,oct,9.5
1976,11,1976-11-15 00:00:00,1976.875,nov,4.8
1976,12,1976-12-15 00:00:00,1976.9583333333333,dec,-1
1977,1,1977-1-15 00:00:00,1977.0416666666667,jan,0.4
1977,2,1977-2-15 00:00:00,1977.125,feb,3
1977,3,1977-3-15 00:00:00,1977.2083333333333,mar,6.1
1977,4,1977-4-15 00:00:00,1977.2916666666667,apr,5.6
1977,5,1977-5-15 00:00:00,1977.375,may,11.7
1977,6,1977-6-15 00:00:00,1977.4583333333333,jun,15.5
1977,7,1977-7-15 00:00:00,1977.5416666666667,jul,16.5
1977,8,1977-8-15 00:00:00,1977.625,aug,15.9
1977,9,1977-9-15 00:00:00,1977.7083333333333,sep,11.9
1977,10,1977-10-15 00:00:00,1977.7916666666667,oct,10.1
1977,11,1977-11-15 00:00:00,1977.875,nov,5.1
1977,12,1977-12-15 00:00:00,1977.9583333333333,dec,2.1
1978,1,1978-1-15 00:00:00,1978.0416666666667,jan,0.7
1978,2,1978-2-15 00:00:00,1978.125,feb,-1.4
1978,3,1978-3-15 00:00:00,1978.2083333333333,mar,4.8
1978,4,1978-4-15 00:00:00,1978.2916666666667,apr,6.5
1978,5,1978-5-15 00:00:00,1978.375,may,11.6
1978,6,1978-6-15 00:00:00,1978.4583333333333,jun,14.8
1978,7,1978-7-15 00:00:00,1978.5416666666667,jul,15.5
1978,8,1978-8-15 00:00:00,1978.625,aug,15.1
1978,9,1978-9-15 00:00:00,1978.7083333333333,sep,12.2
1978,10,1978-10-15 00:00:00,1978.7916666666667,oct,9.1
1978,11,1978-11-15 00:00:00,1978.875,nov,4.2
1978,12,1978-12-15 00:00:00,1978.9583333333333,dec,0.3
1979,1,1979-1-15 00:00:00,1979.0416666666667,jan,-4.5
1979,2,1979-2-15 00:00:00,1979.125,feb,-1.8
1979,3,1979-3-15 00:00:00,1979.2083333333333,mar,3.7
1979,4,1979-4-15 00:00:00,1979.2916666666667,apr,6.3
1979,5,1979-5-15 00:00:00,1979.375,may,12.4
1979,6,1979-6-15 00:00:00,1979.4583333333333,jun,16.5
1979,7,1979-7-15 00:00:00,1979.5416666666667,jul,15.3
1979,8,1979-8-15 00:00:00,1979.625,aug,15.5
1979,9,1979-9-15 00:00:00,1979.7083333333333,sep,13.1
1979,10,1979-10-15 00:00:00,1979.7916666666667,oct,8.6
1979,11,1979-11-15 00:00:00,1979.875,nov,3.7
1979,12,1979-12-15 00:00:00,1979.9583333333333,dec,3.8
1980,1,1980-1-15 00:00:00,1980.0416666666667,jan,-2.7
1980,2,1980-2-15 00:00:00,1980.125,feb,2.1
1980,3,1980-3-15 00:00:00,1980.2083333333333,mar,3.3
1980,4,1980-4-15 00:00:00,1980.2916666666667,apr,6
1980,5,1980-5-15 00:00:00,1980.375,may,10.7
1980,6,1980-6-15 00:00:00,1980.4583333333333,jun,14.7
1980,7,1980-7-15 00:00:00,1980.5416666666667,jul,15.1
1980,8,1980-8-15 00:00:00,1980.625,aug,16.6
1980,9,1980-9-15 00:00:00,1980.7083333333333,sep,13.9
1980,10,1980-10-15 00:00:00,1980.7916666666667,oct,8
1980,11,1980-11-15 00:00:00,1980.875,nov,3
1980,12,1980-12-15 00:00:00,1980.9583333333333,dec,0.7
1981,1,1981-1-15 00:00:00,1981.0416666666667,jan,-1.5
1981,2,1981-2-15 00:00:00,1981.125,feb,-0.4
1981,3,1981-3-15 00:00:00,1981.2083333333333,mar,6.8
1981,4,1981-4-15 00:00:00,1981.2916666666667,apr,7.8
1981,5,1981-5-15 00:00:00,1981.375,may,13.2
1981,6,1981-6-15 00:00:00,1981.4583333333333,jun,15.3
1981,7,1981-7-15 00:00:00,1981.5416666666667,jul,16.3
1981,8,1981-8-15 00:00:00,1981.625,aug,16.4
1981,9,1981-9-15 00:00:00,1981.7083333333333,sep,14
1981,10,1981-10-15 00:00:00,1981.7916666666667,oct,8.1
1981,11,1981-11-15 00:00:00,1981.875,nov,4.6
1981,12,1981-12-15 00:00:00,1981.9583333333333,dec,-2.2
1982,1,1982-1-15 00:00:00,1982.0416666666667,jan,-2.3
1982,2,1982-2-15 00:00:00,1982.125,feb,-0.1
1982,3,1982-3-15 00:00:00,1982.2083333333333,mar,4.2
1982,4,1982-4-15 00:00:00,1982.2916666666667,apr,6.5
1982,5,1982-5-15 00:00:00,1982.375,may,12.4
1982,6,1982-6-15 00:00:00,1982.4583333333333,jun,16.3
1982,7,1982-7-15 00:00:00,1982.5416666666667,jul,18.9
1982,8,1982-8-15 00:00:00,1982.625,aug,17.3
1982,9,1982-9-15 00:00:00,1982.7083333333333,sep,15.7
1982,10,1982-10-15 00:00:00,1982.7916666666667,oct,9.6
1982,11,1982-11-15 00:00:00,1982.875,nov,6
1982,12,1982-12-15 00:00:00,1982.9583333333333,dec,2.2
1983,1,1983-1-15 00:00:00,1983.0416666666667,jan,4
1983,2,1983-2-15 00:00:00,1983.125,feb,-1.7
1983,3,1983-3-15 00:00:00,1983.2083333333333,mar,4.5
1983,4,1983-4-15 00:00:00,1983.2916666666667,apr,8.6
1983,5,1983-5-15 00:00:00,1983.375,may,11.3
1983,6,1983-6-15 00:00:00,1983.4583333333333,jun,16.3
1983,7,1983-7-15 00:00:00,1983.5416666666667,jul,20.4
1983,8,1983-8-15 00:00:00,1983.625,aug,18.1
1983,9,1983-9-15 00:00:00,1983.7083333333333,sep,13.7
1983,10,1983-10-15 00:00:00,1983.7916666666667,oct,9.2
1983,11,1983-11-15 00:00:00,1983.875,nov,3.5
1983,12,1983-12-15 00:00:00,1983.9583333333333,dec,0.7
1984,1,1984-1-15 00:00:00,1984.0416666666667,jan,1.1
1984,2,1984-2-15 00:00:00,1984.125,feb,-0.3
1984,3,1984-3-15 00:00:00,1984.2083333333333,mar,2
1984,4,1984-4-15 00:00:00,1984.2916666666667,apr,6.8
1984,5,1984-5-15 00:00:00,1984.375,may,10.8
1984,6,1984-6-15 00:00:00,1984.4583333333333,jun,13.7
1984,7,1984-7-15 00:00:00,1984.5416666666667,jul,15.9
1984,8,1984-8-15 00:00:00,1984.625,aug,17
1984,9,1984-9-15 00:00:00,1984.7083333333333,sep,12.3
1984,10,1984-10-15 00:00:00,1984.7916666666667,oct,10.2
1984,11,1984-11-15 00:00:00,1984.875,nov,4.9
1984,12,1984-12-15 00:00:00,1984.9583333333333,dec,1.2
1985,1,1985-1-15 00:00:00,1985.0416666666667,jan,-5.5
1985,2,1985-2-15 00:00:00,1985.125,feb,-3.1
1985,3,1985-3-15 00:00:00,1985.2083333333333,mar,2.8
1985,4,1985-4-15 00:00:00,1985.2916666666667,apr,7.6
1985,5,1985-5-15 00:00:00,1985.375,may,13.3
1985,6,1985-6-15 00:00:00,1985.4583333333333,jun,13.5
1985,7,1985-7-15 00:00:00,1985.5416666666667,jul,17.4
1985,8,1985-8-15 00:00:00,1985.625,aug,16.2
1985,9,1985-9-15 00:00:00,1985.7083333333333,sep,13.5
1985,10,1985-10-15 00:00:00,1985.7916666666667,oct,8.8
1985,11,1985-11-15 00:00:00,1985.875,nov,0.8
1985,12,1985-12-15 00:00:00,1985.9583333333333,dec,3.7
1986,1,1986-1-15 00:00:00,1986.0416666666667,jan,0.1
1986,2,1986-2-15 00:00:00,1986.125,feb,-6.4
1986,3,1986-3-15 00:00:00,1986.2083333333333,mar,3
1986,4,1986-4-15 00:00:00,1986.2916666666667,apr,6.3
1986,5,1986-5-15 00:00:00,1986.375,may,14.1
1986,6,1986-6-15 00:00:00,1986.4583333333333,jun,15.9
1986,7,1986-7-15 00:00:00,1986.5416666666667,jul,17
1986,8,1986-8-15 00:00:00,1986.625,aug,16.3
1986,9,1986-9-15 00:00:00,1986.7083333333333,sep,11.3
1986,10,1986-10-15 00:00:00,1986.7916666666667,oct,9.6
1986,11,1986-11-15 00:00:00,1986.875,nov,5.8
1986,12,1986-12-15 00:00:00,1986.9583333333333,dec,2
1987,1,1987-1-15 00:00:00,1987.0416666666667,jan,-5.9
1987,2,1987-2-15 00:00:00,1987.125,feb,-0.3
1987,3,1987-3-15 00:00:00,1987.2083333333333,mar,-0.4
1987,4,1987-4-15 00:00:00,1987.2916666666667,apr,9.1
1987,5,1987-5-15 00:00:00,1987.375,may,9.7
1987,6,1987-6-15 00:00:00,1987.4583333333333,jun,13.9
1987,7,1987-7-15 00:00:00,1987.5416666666667,jul,16.9
1987,8,1987-8-15 00:00:00,1987.625,aug,15.5
1987,9,1987-9-15 00:00:00,1987.7083333333333,sep,14.5
1987,10,1987-10-15 00:00:00,1987.7916666666667,oct,9.4
1987,11,1987-11-15 00:00:00,1987.875,nov,4.9
1987,12,1987-12-15 00:00:00,1987.9583333333333,dec,2.1
1988,1,1988-1-15 00:00:00,1988.0416666666667,jan,3.5
1988,2,1988-2-15 00:00:00,1988.125,feb,2.1
1988,3,1988-3-15 00:00:00,1988.2083333333333,mar,2.7
1988,4,1988-4-15 00:00:00,1988.2916666666667,apr,8
1988,5,1988-5-15 00:00:00,1988.375,may,14.2
1988,6,1988-6-15 00:00:00,1988.4583333333333,jun,15
1988,7,1988-7-15 00:00:00,1988.5416666666667,jul,17
1988,8,1988-8-15 00:00:00,1988.625,aug,17
1988,9,1988-9-15 00:00:00,1988.7083333333333,sep,13.2
1988,10,1988-10-15 00:00:00,1988.7916666666667,oct,9.7
1988,11,1988-11-15 00:00:00,1988.875,nov,3
1988,12,1988-12-15 00:00:00,1988.9583333333333,dec,3.4
1989,1,1989-1-15 00:00:00,1989.0416666666667,jan,2.5
1989,2,1989-2-15 00:00:00,1989.125,feb,3.4
1989,3,1989-3-15 00:00:00,1989.2083333333333,mar,6.98
1989,4,1989-4-15 00:00:00,1989.2916666666667,apr,7.2
1989,5,1989-5-15 00:00:00,1989.375,may,13.8
1989,6,1989-6-15 00:00:00,1989.4583333333333,jun,15.3
1989,7,1989-7-15 00:00:00,1989.5416666666667,jul,17.7
1989,8,1989-8-15 00:00:00,1989.625,aug,17
1989,9,1989-9-15 00:00:00,1989.7083333333333,sep,14.4
1989,10,1989-10-15 00:00:00,1989.7916666666667,oct,10.4
1989,11,1989-11-15 00:00:00,1989.875,nov,2.7
1989,12,1989-12-15 00:00:00,1989.9583333333333,dec,2.4
1990,1,1990-1-15 00:00:00,1990.0416666666667,jan,2.5
1990,2,1990-2-15 00:00:00,1990.125,feb,5.74
1990,3,1990-3-15 00:00:00,1990.2083333333333,mar,6.9
1990,4,1990-4-15 00:00:00,1990.2916666666667,apr,7.4
1990,5,1990-5-15 00:00:00,1990.375,may,13.9
1990,6,1990-6-15 00:00:00,1990.4583333333333,jun,15.2
1990,7,1990-7-15 00:00:00,1990.5416666666667,jul,16.7
1990,8,1990-8-15 00:00:00,1990.625,aug,18.3
1990,9,1990-9-15 00:00:00,1990.7083333333333,sep,11.8
1990,10,1990-10-15 00:00:00,1990.7916666666667,oct,10.2
1990,11,1990-11-15 00:00:00,1990.875,nov,4.5
1990,12,1990-12-15 00:00:00,1990.9583333333333,dec,0.8
1991,1,1991-1-15 00:00:00,1991.0416666666667,jan,1.5
1991,2,1991-2-15 00:00:00,1991.125,feb,-2.4
1991,3,1991-3-15 00:00:00,1991.2083333333333,mar,6.4
1991,4,1991-4-15 00:00:00,1991.2916666666667,apr,7.1
1991,5,1991-5-15 00:00:00,1991.375,may,9.5
1991,6,1991-6-15 00:00:00,1991.4583333333333,jun,13.5
1991,7,1991-7-15 00:00:00,1991.5416666666667,jul,19.2
1991,8,1991-8-15 00:00:00,1991.625,aug,17.9
1991,9,1991-9-15 00:00:00,1991.7083333333333,sep,14.7
1991,10,1991-10-15 00:00:00,1991.7916666666667,oct,8.2
1991,11,1991-11-15 00:00:00,1991.875,nov,3.9
1991,12,1991-12-15 00:00:00,1991.9583333333333,dec,0.7
1992,1,1992-1-15 00:00:00,1992.0416666666667,jan,1
1992,2,1992-2-15 00:00:00,1992.125,feb,2.8
1992,3,1992-3-15 00:00:00,1992.2083333333333,mar,4.8
1992,4,1992-4-15 00:00:00,1992.2916666666667,apr,7.8
1992,5,1992-5-15 00:00:00,1992.375,may,14.5
1992,6,1992-6-15 00:00:00,1992.4583333333333,jun,17.3
1992,7,1992-7-15 00:00:00,1992.5416666666667,jul,18.6
1992,8,1992-8-15 00:00:00,1992.625,aug,19.1
1992,9,1992-9-15 00:00:00,1992.7083333333333,sep,13.4
1992,10,1992-10-15 00:00:00,1992.7916666666667,oct,6.5
1992,11,1992-11-15 00:00:00,1992.875,nov,5.4
1992,12,1992-12-15 00:00:00,1992.9583333333333,dec,1.3
1993,1,1993-1-15 00:00:00,1993.0416666666667,jan,2.5
1993,2,1993-2-15 00:00:00,1993.125,feb,-0.7
1993,3,1993-3-15 00:00:00,1993.2083333333333,mar,3.6
1993,4,1993-4-15 00:00:00,1993.2916666666667,apr,10.4
1993,5,1993-5-15 00:00:00,1993.375,may,14.6
1993,6,1993-6-15 00:00:00,1993.4583333333333,jun,15.6
1993,7,1993-7-15 00:00:00,1993.5416666666667,jul,16.1
1993,8,1993-8-15 00:00:00,1993.625,aug,15.8
1993,9,1993-9-15 00:00:00,1993.7083333333333,sep,12.2
1993,10,1993-10-15 00:00:00,1993.7916666666667,oct,7.8
1993,11,1993-11-15 00:00:00,1993.875,nov,0.4
1993,12,1993-12-15 00:00:00,1993.9583333333333,dec,3.2
1994,1,1994-1-15 00:00:00,1994.0416666666667,jan,3
1994,2,1994-2-15 00:00:00,1994.125,feb,-0.2
1994,3,1994-3-15 00:00:00,1994.2083333333333,mar,6.3
1994,4,1994-4-15 00:00:00,1994.2916666666667,apr,7.9
1994,5,1994-5-15 00:00:00,1994.375,may,12.6
1994,6,1994-6-15 00:00:00,1994.4583333333333,jun,15.9
1994,7,1994-7-15 00:00:00,1994.5416666666667,jul,21.3
1994,8,1994-8-15 00:00:00,1994.625,aug,17.8
1994,9,1994-9-15 00:00:00,1994.7083333333333,sep,13.2
1994,10,1994-10-15 00:00:00,1994.7916666666667,oct,7.6
1994,11,1994-11-15 00:00:00,1994.875,nov,7.2
1994,12,1994-12-15 00:00:00,1994.9583333333333,dec,3.6
1995,1,1995-1-15 00:00:00,1995.0416666666667,jan,0.2
1995,2,1995-2-15 00:00:00,1995.125,feb,4.6
1995,3,1995-3-15 00:00:00,1995.2083333333333,mar,3.1
1995,4,1995-4-15 00:00:00,1995.2916666666667,apr,8.5
1995,5,1995-5-15 00:00:00,1995.375,may,12.2
1995,6,1995-6-15 00:00:00,1995.4583333333333,jun,14.3
1995,7,1995-7-15 00:00:00,1995.5416666666667,jul,20.1
1995,8,1995-8-15 00:00:00,1995.625,aug,18.3
1995,9,1995-9-15 00:00:00,1995.7083333333333,sep,12.6
1995,10,1995-10-15 00:00:00,1995.7916666666667,oct,11.8
1995,11,1995-11-15 00:00:00,1995.875,nov,3
1995,12,1995-12-15 00:00:00,1995.9583333333333,dec,-1.8
1996,1,1996-1-15 00:00:00,1996.0416666666667,jan,-2.8
1996,2,1996-2-15 00:00:00,1996.125,feb,-2.2
1996,3,1996-3-15 00:00:00,1996.2083333333333,mar,1
1996,4,1996-4-15 00:00:00,1996.2916666666667,apr,8.4
1996,5,1996-5-15 00:00:00,1996.375,may,11.2
1996,6,1996-6-15 00:00:00,1996.4583333333333,jun,15.6
1996,7,1996-7-15 00:00:00,1996.5416666666667,jul,15.9
1996,8,1996-8-15 00:00:00,1996.625,aug,17.1
1996,9,1996-9-15 00:00:00,1996.7083333333333,sep,10.9
1996,10,1996-10-15 00:00:00,1996.7916666666667,oct,9.2
1996,11,1996-11-15 00:00:00,1996.875,nov,4.5
1996,12,1996-12-15 00:00:00,1996.9583333333333,dec,-2.4
1997,1,1997-1-15 00:00:00,1997.0416666666667,jan,-2.6
1997,2,1997-2-15 00:00:00,1997.125,feb,4.1
1997,3,1997-3-15 00:00:00,1997.2083333333333,mar,5.8
1997,4,1997-4-15 00:00:00,1997.2916666666667,apr,6.4
1997,5,1997-5-15 00:00:00,1997.375,may,12.7
1997,6,1997-6-15 00:00:00,1997.4583333333333,jun,15.8
1997,7,1997-7-15 00:00:00,1997.5416666666667,jul,17.1
1997,8,1997-8-15 00:00:00,1997.625,aug,19.8
1997,9,1997-9-15 00:00:00,1997.7083333333333,sep,13.7
1997,10,1997-10-15 00:00:00,1997.7916666666667,oct,7.7
1997,11,1997-11-15 00:00:00,1997.875,nov,4
1997,12,1997-12-15 00:00:00,1997.9583333333333,dec,2.2
1998,1,1998-1-15 00:00:00,1998.0416666666667,jan,2.4
1998,2,1998-2-15 00:00:00,1998.125,feb,4.3
1998,3,1998-3-15 00:00:00,1998.2083333333333,mar,5
1998,4,1998-4-15 00:00:00,1998.2916666666667,apr,8.8
1998,5,1998-5-15 00:00:00,1998.375,may,14
1998,6,1998-6-15 00:00:00,1998.4583333333333,jun,16.5
1998,7,1998-7-15 00:00:00,1998.5416666666667,jul,16.4
1998,8,1998-8-15 00:00:00,1998.625,aug,16.7
1998,9,1998-9-15 00:00:00,1998.7083333333333,sep,13.3
1998,10,1998-10-15 00:00:00,1998.7916666666667,oct,8.7
1998,11,1998-11-15 00:00:00,1998.875,nov,1.6
1998,12,1998-12-15 00:00:00,1998.9583333333333,dec,1
1999,1,1999-1-15 00:00:00,1999.0416666666667,jan,2.6
1999,2,1999-2-15 00:00:00,1999.125,feb,0.4
1999,3,1999-3-15 00:00:00,1999.2083333333333,mar,5.4
1999,4,1999-4-15 00:00:00,1999.2916666666667,apr,8.9
1999,5,1999-5-15 00:00:00,1999.375,may,13.8
1999,6,1999-6-15 00:00:00,1999.4583333333333,jun,15.2
1999,7,1999-7-15 00:00:00,1999.5416666666667,jul,19
1999,8,1999-8-15 00:00:00,1999.625,aug,17.2
1999,9,1999-9-15 00:00:00,1999.7083333333333,sep,16.8
1999,10,1999-10-15 00:00:00,1999.7916666666667,oct,9
1999,11,1999-11-15 00:00:00,1999.875,nov,3.5
1999,12,1999-12-15 00:00:00,1999.9583333333333,dec,2.2
2000,1,2000-1-15 00:00:00,2000.0416666666667,jan,1.1
2000,2,2000-2-15 00:00:00,2000.125,feb,3.9
2000,3,2000-3-15 00:00:00,2000.2083333333333,mar,5.2
2000,4,2000-4-15 00:00:00,2000.2916666666667,apr,10.1
